precision,recall,f1,result_labels,id
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.3_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.4_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.5_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.6_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.7_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.8_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.9_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_2.0_2.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_True_DBSCAN_0.1_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.2_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.3_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.4_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.5_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.6_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.7_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.8_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.9_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.0_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.1_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.2_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.3_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.4_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.5_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.6_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.7_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.8_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.9_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_2.0_3.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_True_DBSCAN_0.1_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.2_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.3_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.4_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.6_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.7_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.8_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.9_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.0_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.1_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.2_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.3_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.4_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.6_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.7_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.8_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.9_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_2.0_4.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_True_DBSCAN_0.1_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.2_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.3_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.4_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.5_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.6_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.7_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.8_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_0.9_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.0_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.1_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.2_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.3_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.4_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.5_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.6_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.7_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.8_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_1.9_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_True_DBSCAN_2.0_5.csv
0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.1_2.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],28_Tiny_g50_True_LOF_0.1_3.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],28_Tiny_g50_True_LOF_0.1_4.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],28_Tiny_g50_True_LOF_0.1_5.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.2_2.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.2_3.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.2_4.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.2_5.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.3_2.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.3_3.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.3_4.csv
0.0,0.0,0.0,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.3_5.csv
0.2857142857142857,0.3333333333333333,0.30769230769230765,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0.],28_Tiny_g50_True_LOF_0.4_2.csv
0.2857142857142857,0.3333333333333333,0.30769230769230765,[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0.],28_Tiny_g50_True_LOF_0.4_3.csv
0.14285714285714285,0.16666666666666666,0.15384615384615383,[0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.4_4.csv
0.14285714285714285,0.16666666666666666,0.15384615384615383,[0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0.],28_Tiny_g50_True_LOF_0.4_5.csv
0.25,0.3333333333333333,0.28571428571428575,[0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0.],28_Tiny_g50_True_LOF_0.5_2.csv
0.375,0.5,0.42857142857142855,[0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0.],28_Tiny_g50_True_LOF_0.5_3.csv
0.25,0.3333333333333333,0.28571428571428575,[0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0.],28_Tiny_g50_True_LOF_0.5_4.csv
0.25,0.3333333333333333,0.28571428571428575,[0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0.],28_Tiny_g50_True_LOF_0.5_5.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],28_Tiny_g50_True_IF_0.1_50.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],28_Tiny_g50_True_IF_0.1_100.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],28_Tiny_g50_True_IF_0.1_500.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],28_Tiny_g50_True_IF_0.2_50.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],28_Tiny_g50_True_IF_0.2_100.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],28_Tiny_g50_True_IF_0.2_500.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.],28_Tiny_g50_True_IF_0.3_50.csv
0.0,0.0,0.0,[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.],28_Tiny_g50_True_IF_0.3_100.csv
0.0,0.0,0.0,[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],28_Tiny_g50_True_IF_0.3_500.csv
0.0,0.0,0.0,[1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1.],28_Tiny_g50_True_IF_0.4_50.csv
0.0,0.0,0.0,[1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1.],28_Tiny_g50_True_IF_0.4_100.csv
0.0,0.0,0.0,[1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1.],28_Tiny_g50_True_IF_0.4_500.csv
0.125,0.16666666666666666,0.14285714285714288,[1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1.],28_Tiny_g50_True_IF_0.5_50.csv
0.125,0.16666666666666666,0.14285714285714288,[1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1.],28_Tiny_g50_True_IF_0.5_100.csv
0.125,0.16666666666666666,0.14285714285714288,[1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1.],28_Tiny_g50_True_IF_0.5_500.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.1_2.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.2_2.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.3_2.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.4_2.csv
0.26666666666666666,0.6666666666666666,0.3809523809523809,[1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.5_2.csv
0.2857142857142857,0.6666666666666666,0.4,[1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.6_2.csv
0.23076923076923078,0.5,0.3157894736842105,[1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.7_2.csv
0.1111111111111111,0.16666666666666666,0.13333333333333333,[1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 1 1],28_Tiny_g50_False_DBSCAN_0.8_2.csv
0.0,0.0,0.0,[1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_0.9_2.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_1.0_2.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_1.1_2.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.2_2.csv
0.0,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.3_2.csv
0.0,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.4_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.5_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.6_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.7_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.8_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.9_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_2.0_2.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.1_3.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.2_3.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.3_3.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.4_3.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.5_3.csv
0.2857142857142857,0.6666666666666666,0.4,[1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.6_3.csv
0.23076923076923078,0.5,0.3157894736842105,[1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.7_3.csv
0.1111111111111111,0.16666666666666666,0.13333333333333333,[1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 1 1],28_Tiny_g50_False_DBSCAN_0.8_3.csv
0.0,0.0,0.0,[1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_0.9_3.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_1.0_3.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_1.1_3.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.2_3.csv
0.0,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.3_3.csv
0.0,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.4_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.5_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.6_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.7_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.8_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.9_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_2.0_3.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.1_4.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.2_4.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.3_4.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.4_4.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.5_4.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.6_4.csv
0.23076923076923078,0.5,0.3157894736842105,[1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.7_4.csv
0.1111111111111111,0.16666666666666666,0.13333333333333333,[1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 1 1],28_Tiny_g50_False_DBSCAN_0.8_4.csv
0.0,0.0,0.0,[1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_0.9_4.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_1.0_4.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_1.1_4.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.2_4.csv
0.0,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.3_4.csv
0.0,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.4_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.6_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.7_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.8_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_1.9_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],28_Tiny_g50_False_DBSCAN_2.0_4.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.1_5.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.2_5.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.3_5.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.4_5.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.5_5.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.6_5.csv
0.35294117647058826,1.0,0.5217391304347826,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28_Tiny_g50_False_DBSCAN_0.7_5.csv
0.1111111111111111,0.16666666666666666,0.13333333333333333,[1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 1 1],28_Tiny_g50_False_DBSCAN_0.8_5.csv
0.0,0.0,0.0,[1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_0.9_5.csv
0.0,0.0,0.0,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0],28_Tiny_g50_False_DBSCAN_1.0_5.csv
